text,label,app,app_name,rating
"i just got a new note <number> <url> phone i had when i first used bitmoji, which worked great. now i can't get the floating head or attach into texts",0,com.bitstrips.imoji,Bitmoji,1
get over this cloud rubbish,0,com.adobe.lrmobile,Adobe Lightroom,1
why pr have no radar????,0,com.aws.android,AccuWeather,1
it doesnt do <url> over <url> asana is another one i tried which lets you create tasks and groups to accomplish individual tasks to complete <url> way better than the slack app in my experience,0,com.Slack,Slack,1
too much of ads,2,com.bbm,BBM,4
nice app easy to use,2,com.adobe.reader,Adobe Acrobat Reader,4
good but bookmark is absolutely needed!,1,com.adobe.reader,Adobe Acrobat Reader,3
it's good nd very helpful,2,com.booking,Booking.com,4
i love this app but you can't acctuly pick what you want to wear like i want to wear something that isn't on the screen so that's frustrating cause i can't express my self the way i want to,2,com.bitstrips.imoji,Bitmoji,4
too many taps to see today's weather,1,com.aws.android,AccuWeather,3
cool and nice i love it,2,com.bbm,BBM,4
"great app, genuinely helpful. however has a few instances where a tree has grown only then to be killed when you use an app. maybe because i hadn't gone into forest first but rather just read the notification??",2,cc.forestapp,Forest,4
i was loving it. then it started killing my trees whenever i turned my phone screen off. very inconvienient and annoying.,1,cc.forestapp,Forest,3
should be five stars.,1,cc.forestapp,Forest,3
battery fastest charge this app,2,com.UCMobile.intl,UC Browser,4
"no bookmarks, no search",0,com.adobe.reader,Adobe Acrobat Reader,1
the only and major problem is it can't provide real-time notification. but i love the web/desktop notification very much !,0,com.Slack,Slack,1
easy to book and great choice and information.,2,com.booking,Booking.com,4
it's really helpful,2,com.adobe.reader,Adobe Acrobat Reader,4
update version of uc could not delete at a time all download files.,2,com.UCMobile.intl,UC Browser,4
"it desperately needs an ""add bookmark"" feature!",1,com.adobe.reader,Adobe Acrobat Reader,3
light room should be free,2,com.adobe.lrmobile,Adobe Lightroom,4
claims app <number> sd but <url> no option to move from phone to sd card. it's a <number> +mb app. htc di <number> . <number>,1,com.adobe.reader,Adobe Acrobat Reader,3
i like the weather bug report,2,com.aws.android,AccuWeather,4
with each newer version release comes with more and more advertisement embedded in it.,1,com.bbm,BBM,3
keep 'connecting' at notification,2,com.bbm,BBM,4
force closes on samsung moment w/android v <number> . <number>,0,com.adobe.reader,Adobe Acrobat Reader,1
when i push play on the map it doesnt move so i cant see which way the rain or weather is moving. please fix. i really like weather bug.,0,com.aws.android,AccuWeather,1
"why it's drain my battery so fast? when i check the battery usage it say <number> , <number> % while play store is <number> , <number> %",1,com.bbm,BBM,3
"has made my travelling plans much easier. easy to use, extensive search.",2,com.booking,Booking.com,4
"bitmoji is a great app, because it lets you create an avatar that looks similar to you, but in cartoon style. great app. i suggest it",2,com.bitstrips.imoji,Bitmoji,4
can't play videos online. also downloading is paused in between and sometimes downloading is too much slow it pauses within seconds intervals. plz fix it.,0,com.UCMobile.intl,UC Browser,1
try & upgrade it so people can try & make video call o their loved once,1,com.UCMobile.intl,UC Browser,3
where is pro setting,1,com.adobe.lrmobile,Adobe Lightroom,3
slack for galaxy s <number>,2,com.Slack,Slack,4
should add sports teams,1,com.bitstrips.imoji,Bitmoji,3
interesting type of <url> requires more <url> open to new smileys by <url>,2,com.bitstrips.imoji,Bitmoji,4
"love it, saves me money, always great low prices!",2,com.booking,Booking.com,4
excellent but with a major flaw !,2,com.Slack,Slack,4
local phone numbers are not correct. no way to reach costumer care <number> / <number> <url> somebody contacted me <number> days later via email for an urgent case,1,com.booking,Booking.com,3
notifications on mobile don't work,0,com.Slack,Slack,2
i have download a file more time then pause it and then resume it not download file and not start over the download. solve this happening,0,com.UCMobile.intl,UC Browser,1
sort feature doesn't work,0,com.booking,Booking.com,1
wouldn't work on my htc <number>,0,com.bitstrips.imoji,Bitmoji,1
"unfortunately i love this app, but once i upgraded and tried to sync it with my phone it won't do so. tried <number> different ways to contact the team and no reply.",0,cc.forestapp,Forest,1
plenty of unnessary ads,0,com.UCMobile.intl,UC Browser,1
good app for team communications,2,com.Slack,Slack,4
i like this app and it really looks like <url> only app that does!,2,com.bitstrips.imoji,Bitmoji,4
can't select the filters without crashing the application. <number> / <number> / <number>,1,com.booking,Booking.com,3
"great, only few niggles but active devs",2,com.Slack,Slack,4
just one word: great!,2,com.bbm,BBM,4
not very friendly to colorblind users,2,com.Slack,Slack,4
not opening videos calling my phone huawei,2,com.bbm,BBM,4
the app lags and consume lots of space.,0,com.UCMobile.intl,UC Browser,1
won't even load,0,com.bitstrips.imoji,Bitmoji,1
very useful and easy to use,2,com.adobe.reader,Adobe Acrobat Reader,4
"interesting, funny and cute. remove vulgar phases would keep it more fun for some of us",2,com.bitstrips.imoji,Bitmoji,4
can't use it properly,0,com.bitstrips.imoji,Bitmoji,1
stupid dick head stop ur auto update i have no memory like dumb fool u'll be upgrading and i dont see any difference in ur stupid upgrades,0,com.adobe.lrmobile,Adobe Lightroom,1
that's easy to use at any platform,1,com.UCMobile.intl,UC Browser,3
using it for pokemon go,1,com.Slack,Slack,3
it is really awesome <url> much <url> <signature>,2,com.adobe.reader,Adobe Acrobat Reader,4
it's simple to use,0,com.UCMobile.intl,UC Browser,1
"it's cute. i would love to see a few christian terms, for inspiration.",2,com.bitstrips.imoji,Bitmoji,4
it is good news app but some improvement required in spelling and language.,2,com.UCMobile.intl,UC Browser,4
this browser is superb,2,com.UCMobile.intl,UC Browser,4
still not as good as it could be!,1,com.bbm,BBM,3
lacking a few options,1,cc.forestapp,Forest,3
don't expect to be productive on the tube,0,com.Slack,Slack,2
keeps on not giving me coins and not recording my extra time.,0,cc.forestapp,Forest,1
nice to know the hotel <url>,1,com.booking,Booking.com,3
"doesn't rotate sign-in screen. enter key doesn't send the message. menu key doesn't open left bar. search key doesn't search. some people still use qwerty devices. hipchat does most of these. update <number> : newly introduced icon bar above the chat message field consumes a ton of space. the screen keyboard already takes like a half, so any extra bars should be thought over before implementing. this bar reduced the usability of the app.",0,com.Slack,Slack,2
"decent, but needs ability to define custom notification sound. the built-in ones are too quiet and the 'device default' is too general.",2,com.Slack,Slack,4
i dont have any room on my phone,0,cc.forestapp,Forest,1
"i really love this app and i'd give it five stars but i've got an issue here. i bought the full version, so how is it that my browser trees won't be added to the forest? even though i sync <url> would appreciate some help.",1,cc.forestapp,Forest,3
i grudgingly admit that i need this app,2,cc.forestapp,Forest,4
miss tabs to move between open docs. otherwise is fab.,2,com.adobe.reader,Adobe Acrobat Reader,4
searching option of this matter is really good,2,com.adobe.reader,Adobe Acrobat Reader,4
no retract in options,1,com.bbm,BBM,3
"unfortunately, even after these update, i still can't log in into <url> i really need this app to keep in touch with the office.",0,com.Slack,Slack,1
not that which i expect.,1,com.bitstrips.imoji,Bitmoji,3
it worked great at first and now when i try to send a text my bitmoji won't go through. so annoying.,1,com.bitstrips.imoji,Bitmoji,3
very <number> bad connection!!! slow brother!!!?,0,com.bbm,BBM,1
easy as original bbm,2,com.bbm,BBM,4
"it's good, but, wish it would not open a new window every time i want to reply to a message, don't like having to add everybody's name just to keep the message in the same text trail",1,com.bitstrips.imoji,Bitmoji,3
"it's ok ish, not worthy of the light room title",1,com.adobe.lrmobile,Adobe Lightroom,3
i know this is the reason why my bbm was connecting for several days,1,com.bbm,BBM,3
"bbm had closed, everyday",0,com.bbm,BBM,1
it helps us to read different novels and it especially improves our english,2,com.adobe.reader,Adobe Acrobat Reader,4
easy to use and good to have,2,com.bitstrips.imoji,Bitmoji,4
does not work since last update,0,com.aws.android,AccuWeather,1
"great app, just needs voice notes",2,com.Slack,Slack,4
the only problem is i can press my home button and exit the app without it closing <url> tree dying,1,cc.forestapp,Forest,3
"professional app , useful for office purpose , easily connect to office by mobile but too much heavy unable to send messages on slow network.",2,com.Slack,Slack,4
i like the app.,2,com.booking,Booking.com,4
does not compare to ms teams. i use teams in my software consulting <url> but my client uses <url> so i'm on both. what a hassle!! slack is no where close to the functionality of <url> although slack has more apps. note to slack: copy teams and then people won't have a reason to switch,0,com.Slack,Slack,1
"it's ok, that's about it.",1,com.aws.android,AccuWeather,3
why <number> mins is the minimum? what if i need less?(:,2,cc.forestapp,Forest,4
quite slow in loading pdf's but it does work if you're patient and have the file space. -lg ally,1,com.adobe.reader,Adobe Acrobat Reader,3
"simplistic, designed to exceed expectations and overcome limitations.",2,com.Slack,Slack,4
can't save to gallery,0,com.adobe.lrmobile,Adobe Lightroom,1
it's good but add more clothes please,2,com.bitstrips.imoji,Bitmoji,4
can not post multi pics at once. <url> can not edit pic or add on <url> <number> . <number> stars,1,com.bitstrips.imoji,Bitmoji,3
"would be nice to have a animated bitmoji that speaks voice texting, analyzing the senders voice through voice recognition. giving both parties that cartoon avatar effect.",2,com.bitstrips.imoji,Bitmoji,4
less taps &gt; more taps is not always true! this update clutters up the mobile app and looks horrible! bring back the drop down menu.,2,com.Slack,Slack,4
no shutter speed or iso option,1,com.adobe.lrmobile,Adobe Lightroom,3
don't waste your time,0,com.adobe.lrmobile,Adobe Lightroom,1
the latter of the previous reviews,0,cc.forestapp,Forest,1
they took my money,0,com.booking,Booking.com,1
no go to page method.,1,com.adobe.reader,Adobe Acrobat Reader,3
good destination for finding <signature>,2,com.booking,Booking.com,4
"i love that it has each holiday, emoji and pets. i think it should include couple themes though",2,com.bitstrips.imoji,Bitmoji,4
finger step can proceed the booking,2,com.booking,Booking.com,4
